RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023
395031,52,"Rochester, NY",msa,NY,132792,131542,129667,130375,135375,139958,145667,146333,144583,141000,135667,133500,131000,131667,133250,136583,143250,149333,154333,153333,150333,147000,144373,142373,138544,136454,136788,140617,147000,155000,160667,162333,158833,154833,151500,150667,150650,148167,149917,154933,160750,163333,166667,171667,175000,174667,173000,172000,167333,164000,161667,168333,176667,188333,191667,196667,192883,191217,184550,180833,176500,173167,174667,183667,196167,208167,215200,216700,210700,204000,197333,195667,189950,188617,189783,199167,213167,227167,236000,241000
394640,53,"Grand Rapids, MI",msa,MI,155500,154667,158000,164333,171333,174750,175417,175083,174667,173000,172500,171167,170250,170333,173650,179233,186317,191317,193317,191650,190000,189000,186000,182833,180850,180783,182683,189000,198067,205667,208000,207000,205000,202633,198967,196300,194667,194667,200967,206633,213300,216667,222317,225983,229983,230300,229967,224633,218000,218000,224667,239667,249000,257333,259017,260017,257317,253967,255600,253300,249967,249817,258150,276483,290000,298333,300000,296667,292333,285667,279833,270833,264167,265000,275000,286667,301667,308333,316633,313300
395167,54,"Tucson, AZ",msa,AZ,177667,180000,182000,183667,186000,190250,191917,188583,189000,190333,194667,195500,193833,193833,193000,197250,199083,200750,200833,202333,202333,203667,205333,205333,206333,206000,209317,209650,214983,219900,224700,221367,220467,220667,220700,223033,222033,226850,228850,233017,233483,234683,238850,243533,248000,250917,255083,255750,258667,261167,269833,275000,285350,293683,300350,304067,306400,309733,310667,311767,312600,317600,322500,332084,340417,350417,353300,353300,344967,336667,331667,327801,326135,321135,321667,326667,336667,345000,348333,346667
753924,55,"Urban Honolulu, HI",msa,HI,553000,546667,540299,537265,544432,564133,577500,576667,576333,571667,578333,575833,574500,569500,559667,552333,558667,564667,573000,569000,565667,565667,566667,562667,569333,561833,574167,569167,576667,581650,597983,601817,601500,588500,581333,579167,579167,589167,604667,614667,618000,608167,608167,613167,626667,619333,614417,614417,634250,640500,627500,618000,626667,638000,650833,664167,674167,678300,673300,683383,701750,701750,703333,702000,718667,732500,740667,734000,716833,710000,701000,694833,675000,672333,686833,690000,701583,689398,693565,695315
395169,56,"Tulsa, OK",msa,OK,147833,145667,144833,146475,152142,155642,158967,158300,155967,154000,154000,154833,154333,154245,155412,157579,161000,163667,164333,163000,161000,161000,160500,157500,156300,154467,158569,162236,169736,174300,178167,174833,171222,167801,166634,170579,172000,175417,176417,177417,180369,183953,191619,196583,199667,199667,198333,198333,195250,195250,196623,202373,206373,211667,215000,219333,218000,218667,218509,219843,218176,216667,218833,227167,235500,243333,242500,240833,237333,238167,234833,227000,220333,220333,227000,232833,244498,252498,254998,248333
394619,57,"Fresno, CA",msa,CA,230000,227167,230500,233000,240000,243333,249667,252250,253917,250917,250667,248333,246667,247667,250333,254917,258250,262917,265917,266917,263583,262667,258333,257417,254917,256583,262500,265000,268333,267167,272833,274500,276500,274833,276500,275667,276667,274917,274917,276250,278667,287000,297333,303333,307000,310333,312000,311667,310000,315000,321667,326833,336000,343167,350417,354583,359083,363333,363333,366667,370000,378333,383333,388000,389667,394667,393333,389667,386333,386333,386667,376667,366667,362667,369333,379500,385917,390917,394083,391667
395238,58,"Worcester, MA",msa,MA,228333,228667,227317,233817,239817,248500,252667,258633,255300,253600,248267,249900,246600,241133,237667,242667,250917,264417,270250,272500,269167,261667,258667,252000,251967,246633,246967,252000,262000,271667,276667,280333,277000,275133,272300,275633,272833,267000,267000,272583,287583,294217,306133,311133,316167,315000,316667,315000,312333,302333,304000,310000,330000,346667,356667,360000,358000,356333,356333,350000,350333,343667,347000,355000,367000,388667,402000,410000,400000,391144,381144,377044,369233,369233,370000,381667,395000,413333,420000,425000
394938,59,"Omaha, NE",msa,NE,154000,152333,155667,159667,166333,170667,172083,171083,170083,168000,166000,162667,164000,164833,168167,170833,176667,182500,186833,185167,183667,182667,182667,180833,177667,178667,180250,184417,188417,194133,198133,198133,195000,191667,189000,186667,184000,185000,186000,191000,196500,205500,211500,213667,212333,210667,209917,208583,206417,206167,213667,222500,231000,237167,241000,241667,237400,233567,230133,227400,224733,226333,234167,246167,257833,263333,267333,265000,264983,262333,260667,255683,250000,249083,255750,265850,277100,286517,293250,294583
394415,60,"Bridgeport, CT",msa,CT,389258,384925,379416,384250,401583,421167,419667,416667,411667,397333,393000,383967,392800,375467,367833,370333,385333,413833,424167,433167,408000,382333,368333,370167,367750,356083,348917,359667,379667,403317,418317,424983,406805,377346,365913,367442,388567,381667,381667,381667,401667,431667,455000,480667,483167,486467,470800,473383,466417,471417,462667,472967,494633,529967,554167,549833,518167,484000,468333,471667,468333,460000,468333,493333,529167,564167,581750,592583,567583,546667,518333,496667,486667,476667,490000,504083,542417,589083,620000,651667
394653,61,"Greenville, SC",msa,SC,162633,163267,168267,171300,175083,177583,181000,182217,179883,177800,176167,175000,175000,176000,178667,181000,186667,192667,197667,194900,192733,187518,188285,187085,188933,189100,191050,195417,201667,208083,211500,213750,210583,206995,201495,199645,197317,197817,202500,207300,212800,216300,219667,224167,225000,230000,230000,233633,232467,231800,229833,232667,240000,250667,256417,260225,257892,260475,266667,271733,270066,267733,269333,276667,287333,295667,302000,298667,299830,297830,294463,283300,274967,270833,275833,281498,293971,302471,310140,306833
394312,62,"Albuquerque, NM",msa,NM,178167,179333,180000,182117,185450,189117,190667,190667,190417,191790,193457,192040,189000,188000,190817,198150,202483,206333,206583,207750,204450,200167,199000,201300,202750,201083,201417,206667,214000,220667,222333,220333,216000,216000,214750,215750,214750,217150,221817,224483,225917,227150,233817,240900,244900,246567,246567,248167,248133,251467,254950,261679,266929,275279,280750,284750,283083,279750,283719,290353,297372,299153,302520,310667,320698,324032,323365,318333,319167,317500,315500,311333,306064,305398,308064,320417,333083,343750,345167,346500
394357,63,"Bakersfield, CA",msa,CA,196750,196917,197250,205167,206667,211000,212667,214333,216667,214083,215750,214417,214000,215650,215983,219233,222250,226083,229167,231167,231667,231083,226083,221733,220650,222317,227083,230417,234583,239150,240817,241650,240000,240000,241667,241667,240000,240000,241000,246000,249333,255000,259000,262500,264167,267333,271167,274500,277167,275833,280833,283333,292167,293083,299417,301250,308667,311667,315000,318333,320667,324000,325667,333333,338333,342917,339583,337917,333333,335000,331500,329833,326500,330000,331667,330000,333333,338833,347167,347167
394308,64,"Albany, NY",msa,NY,175708,173750,172083,174083,174199,178616,184583,190217,189967,185000,182983,181317,179650,177667,180967,187633,192800,196167,196167,198333,196667,193917,191333,186317,188400,187650,189333,187617,188617,196617,203667,206917,204517,200183,196382,196016,194766,195983,195750,200667,208667,210167,211167,211500,217667,222583,222417,221417,217167,214000,217333,226333,242141,253808,264758,268950,269117,266833,271500,273000,274333,274667,274667,280333,287000,303667,315000,323333,321667,315000,306667,301667,295000,290000,285617,292283,305283,308933,310267,307267
394753,65,"Knoxville, TN",msa,TN,154500,151300,153933,155833,161533,164567,168000,169633,169633,170300,172000,172333,170667,169750,173050,175683,179657,181857,186691,185300,184085,182868,184535,182917,177633,173967,174633,181300,189783,195283,198650,200167,199667,197000,194000,193650,191733,191733,196083,204000,207333,211667,218333,225000,229667,231333,231333,228989,225639,225539,228217,232952,238052,245618,255706,263040,264790,264983,267617,269967,268133,268167,269833,281667,291917,304400,308067,312817,308667,303833,298333,295000,296167,297333,304000,305500,316500,329500,340667,339067
394367,66,"Baton Rouge, LA",msa,LA,166270,166583,169967,177117,179450,184150,186967,189800,188050,188050,185550,186300,182333,185333,185333,189333,190333,193667,194333,194000,193000,190938,192272,191938,193667,190333,188167,189500,194500,201667,203000,201000,197000,195667,195583,195917,194917,193667,197333,201667,206506,205506,208839,212908,214075,216742,217733,219233,217467,215900,217950,223717,228717,232667,234300,236777,235777,232477,231667,231667,230917,231250,232917,240333,243500,247801,247801,243635,241667,240000,241983,239650,233817,231833,233500,237667,244000,244000,247667,245333
394843,67,"McAllen, TX",msa,TX,130875,129758,134133,138300,136350,132754,131254,134321,139333,142083,139417,138717,140467,141467,142000,140000,142000,142067,144983,144983,145750,145333,143667,143667,143333,145333,148000,147750,149667,151333,153583,154000,150667,152050,152050,155883,154000,156333,157500,158667,162000,165617,169617,171617,172000,172300,172467,174467,175333,175500,176333,180271,179938,184688,189417,193083,196500,195333,199000,200667,199667,202333,200500,208167,212667,217833,218833,215000,212000,209667,209000,209167,202167,199167,194500,201167,210833,215250,216333,219667
394908,68,"New Haven, CT",msa,CT,202867,201383,195050,191000,197667,215667,226916,231916,222250,216667,208300,206300,207800,204167,206167,207317,214483,223150,227500,234000,227333,223500,213500,211167,205000,203333,202667,205500,213483,224817,231983,234000,229333,225333,220333,217633,214133,206800,205500,212000,226667,234667,243500,247167,252833,251650,252317,252317,249000,245667,245000,250667,262333,273983,282650,283317,276667,272667,272000,272000,271000,271000,274333,281333,291333,304000,313333,316667,310667,304967,299783,294783,294150,290000,290000,293333,307167,324150,333150,335983
394561,69,"El Paso, TX",msa,TX,129900,131533,131967,131633,133333,133667,136650,139988,137954,138279,136942,142142,142825,142808,143267,145942,148950,148558,149558,147900,146667,144000,144000,145833,144000,145833,146500,150000,151393,154381,157048,157580,156426,155593,155167,156658,156492,156492,156667,158333,162333,165667,170667,174908,178242,179508,177683,177183,176250,178492,178325,179882,182891,187807,193583,195750,194833,193833,194333,198333,202000,207667,210333,216917,219583,226250,227667,228333,228333,225000,227583,227583,225917,223333,223333,226667,232325,238992,245325,244667
394318,70,"Allentown, PA",msa,PA,166833,165133,163967,165633,170000,175667,180667,184167,183167,181500,177000,177150,176483,172483,173750,175417,184417,188000,193000,196300,192633,190217,184250,184775,182192,180192,179167,180833,187167,194000,202333,205650,205900,200900,198917,194667,189667,189300,192633,202633,209667,216300,221300,224967,226667,228333,229083,230083,226750,224333,224333,227650,231733,242448,253715,260965,258750,252500,251167,251667,253300,252967,256300,261333,270833,279000,289000,293167,290083,281750,280050,275300,276967,272000,280333,287667,294333,302333,305167,311833
394952,71,"Oxnard, CA",msa,CA,525000,527000,535333,551667,561250,567917,566167,567917,561250,561667,570500,577167,582167,570000,570000,573333,583333,595000,595500,592167,593833,596000,595667,588000,578500,573833,574833,585000,596333,596000,596667,597000,600667,601000,599333,599000,601333,603333,605333,608167,610333,620333,630833,647833,666167,674500,685000,678333,685000,680333,690333,708667,728333,753333,755000,764667,758000,756333,761667,771667,786000,789333,794333,816667,827500,835833,824250,810333,795333,778583,780000,769167,758333,746667,758167,773167,798167,819167,831667,840000
394486,72,"Columbia, SC",msa,SC,143667,143767,145417,150417,154115,156798,157132,157000,155667,153833,153167,151833,150167,149833,152833,156233,160150,163483,166583,165333,166000,165967,166467,162133,158500,157333,159667,165333,170667,176667,180633,178600,173600,169200,170900,171233,169000,167300,169450,173783,178817,183000,188483,189817,192310,191993,193993,192000,192833,192167,194000,200900,207400,217400,217500,220000,218317,219983,219983,221667,221667,225067,226733,233400,239083,249417,256083,255333,250000,241667,241667,237333,233667,231167,233833,240833,248333,258300,261633,259967
753906,73,"North Port, FL",msa,FL,234472,235300,236933,236600,241967,245333,247667,247000,247000,247583,248917,248917,250000,250000,251250,254167,254833,255250,257333,257992,257558,252225,252900,251667,254817,254483,258817,260892,267558,270542,270650,269817,269167,267500,263333,263333,265667,268983,270650,275067,280050,281383,287633,290667,294150,298483,303817,310667,307500,308983,314650,326319,337835,347169,357167,360470,367137,367970,378333,386667,401733,410400,422067,428667,448317,461650,474317,465000,460000,465167,466167,452183,432683,429350,446667,461667,470000,471583,467917,466250
845158,74,"Dayton, OH",msa,OH,120433,119417,123617,127100,126783,131150,133000,135667,132833,132000,131333,127500,123167,123500,125667,132150,135150,144217,143733,144783,139967,137467,133250,131833,129167,129667,127983,133800,139467,147800,151133,149467,147817,143333,141817,136783,134450,133633,138667,147000,153667,157967,159967,162883,162250,162250,158083,157750,155083,152300,148967,155333,165367,175533,178500,176800,173300,169967,170000,171750,170383,169383,167133,173500,184542,197708,201042,195867,186533,181533,178667,176983,173983,177317,178667,188333,194167,203000,209667,211833
394457,75,"Charleston, SC",msa,SC,228083,229083,231500,237000,242000,246583,249333,243333,241333,236333,239000,243150,248067,248733,247450,250833,256800,261100,259467,256500,256733,255567,255233,251167,251839,251839,255173,258000,266333,271500,273833,273833,273000,271667,264667,263996,268962,280129,282467,282483,279983,279983,287167,298833,308833,315000,315000,316667,312000,313667,321333,331667,343333,350633,353300,349800,343167,344833,345000,354667,354667,360000,369750,388267,407933,417183,414779,406446,401112,400250,400250,390083,384500,377833,385500,394167,415933,420767,425767,419000
